period,artifact,dcterms:coverage_temporal,xsd:gDate_earliestStart,xsd:gDate_latestStart,xsd:gDate_earliestEnd,xsd:gDate_latestEnd,skos:CloseMatch,significance,source_name
41TV477,Early Archaic,,,-6850,-4050,,http://n2t.net/ark:/99152/p0m448vxj6h,0.005,"LCRA_AR_19_Annual_Report_of_CRI_for_2009_TAC_5141_2010.txt"
41MS87,Prehistoric,,,-12550,1690,,,0.034,"LCRA_AR_19_Annual_Report_of_CRI_for_2009_TAC_5141_2010.txt"
41BT410,Prehistoric,,,-12550,1690,,,0.007,"LCRA_AR_19_Annual_Report_of_CRI_for_2009_TAC_5141_2010.txt"
41GL1,Late Prehistoric,,,0750,1150,1690,http://n2t.net/ark:/99152/p0m448vvmv7,0.001,"LCRA_AR_19_Annual_Report_of_CRI_for_2009_TAC_5141_2010.txt"
41LL495,Prehistoric,,,-12550,1690,,,0.008,"LCRA_AR_19_Annual_Report_of_CRI_for_2009_TAC_5141_2010.txt"
41BT272,Prehistoric,,,-12550,1690,,,0.011,"LCRA_AR_19_Annual_Report_of_CRI_for_2009_TAC_5141_2010.txt"
41LL494,Middle Archaic,,,-4050,-2050,,http://n2t.net/ark:/99152/p0m448v3gsp,0.016,"LCRA_AR_19_Annual_Report_of_CRI_for_2009_TAC_5141_2010.txt"
41BC65,Early Archaic,,,-6850,-4050,,http://n2t.net/ark:/99152/p0m448vxj6h,0.002,"LCRA_AR_19_Annual_Report_of_CRI_for_2009_TAC_5141_2010.txt"
41CM25,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.003,"LCRA_AR_19_Annual_Report_of_CRI_for_2009_TAC_5141_2010.txt"
41BT389,Late Archaic,,,-2050,0650,0750,http://n2t.net/ark:/99152/p0m448vtqnz,0.01,"LCRA_AR_19_Annual_Report_of_CRI_for_2009_TAC_5141_2010.txt"
41BT41,Marshall Ford,,,-2150,-1550,,http://n2t.net/ark:/99152/p0qkjhb7dxw,0.022,"LCRA_AR_19_Annual_Report_of_CRI_for_2009_TAC_5141_2010.txt"
41BT411,Historic Period,,,1690,1950,,http://n2t.net/ark:/99152/p07fthdvbjk,0.005,"LCRA_AR_19_Annual_Report_of_CRI_for_2009_TAC_5141_2010.txt"
41BT201,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.015,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV536,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.009,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41KR704,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.001,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV972,Prehistoric,,,-12550,1690,,,0.013,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT328,Prehistoric,,,-12550,1690,,,0.008,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1961,Paleoindian,,-12550,-11050,-7850,-7050,http://n2t.net/ark:/99152/p0m448vx5q4,0.005,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV877,Prehistoric,,,-12550,1690,,,0.011,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV971,Prehistoric,,,-12550,1690,,,0.022,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41LL522,Prehistoric,,,-12550,1690,,,0.001,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41KE86,Prehistoric,,,-12550,1690,,,0.005,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41SS182,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.002,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV2360,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.031,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41SS176,Prehistoric,,,-12550,1690,,,0.001,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV56,Clear Fork,,,-2650,-2150,,http://n2t.net/ark:/99152/p0qkjhbf8k8,0.002,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT391,Prehistoric,,,-12550,1690,,,0.014,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41LL354,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.026,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV2361,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.016,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV968,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.017,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41SS175,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.002,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41LL564,Prehistoric,,,-12550,1690,,,0.016,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV2360,Late Archaic,,,-2050,0650,0750,http://n2t.net/ark:/99152/p0m448vtqnz,0.031,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41KR521,Late Archaic I,,,-2299,-0599,,http://n2t.net/ark:/99152/p0t3585kxnj,0.015,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1865,Prehistoric,,,-12550,1690,,,0.008,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41LL442,Prehistoric,,,-12550,1690,,,0.015,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT473,Late Archaic,,,-2050,0650,0750,http://n2t.net/ark:/99152/p0m448vtqnz,0.012,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41SS177,Prehistoric,,,-12550,1690,,,0.001,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41SS181,Prehistoric,,,-12550,1690,,,0.002,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT344,Historic Period,,,1690,1950,,http://n2t.net/ark:/99152/p07fthdvbjk,0.005,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT471,Prehistoric,,,-12550,1690,,,0.014,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT474,Prehistoric,,,-12550,1690,,,0.007,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT353,Prehistoric,,,-12550,1690,,,0.005,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT470,Prehistoric,,,-12550,1690,,,0.008,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1850,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.021,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT324,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.01,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41KR243,Early Archaic,,,-6850,-4050,,http://n2t.net/ark:/99152/p0m448vxj6h,0.001,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41LL519,Prehistoric,,,-12550,1690,,,0.004,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT337,Prehistoric,,,-12550,1690,,,0.007,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1375,Prehistoric,,,-12550,1690,,,0.03,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT469,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.01,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41GL451,Prehistoric,,,-12550,1690,,,0.006,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41LL565,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.016,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT322,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.017,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1857,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.014,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT192,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.005,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1850,Prehistoric,,,-12550,1690,,,0.021,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT323,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.01,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1959,Late Archaic I,,,-2299,-0599,,http://n2t.net/ark:/99152/p0t3585kxnj,0.005,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV2286,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.016,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT468,Paleoindian,,-12550,-11050,-7850,-7050,http://n2t.net/ark:/99152/p0m448vx5q4,0.004,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV971,Late Archaic II,,,-0599,0600,,http://n2t.net/ark:/99152/p0t35856b5j,0.022,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1835,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.006,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV2361,Prehistoric,,,-12550,1690,,,0.016,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV971,Historic,Pedernales Point,2999,,,1999,,0.022,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1961,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.005,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41KR726,Prehistoric,,,-12550,1690,,,0.008,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT459,Paleoindian,,-12550,-11050,-7850,-7050,http://n2t.net/ark:/99152/p0m448vx5q4,0.006,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT328,Paleoindian,,-12550,-11050,-7850,-7050,http://n2t.net/ark:/99152/p0m448vx5q4,0.008,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT203,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.003,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1881,Prehistoric,,,-12550,1690,,,0.004,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV2360,Prehistoric,,,-12550,1690,,,0.031,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41KR404,Prehistoric,,,-12550,1690,,,0.001,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT473,Prehistoric,,,-12550,1690,,,0.012,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1965,Archaic,,,-6850,0650,0750,http://n2t.net/ark:/99152/p07fthdxxsh,0.003,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV244,Prehistoric,,,-12550,1690,,,0.002,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT391,Paleoindian,,-12550,-11050,-7850,-7050,http://n2t.net/ark:/99152/p0m448vx5q4,0.014,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT472,Prehistoric,,,-12550,1690,,,0.007,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT344,Prehistoric,,,-12550,1690,,,0.005,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV968,Prehistoric,,,-12550,1690,,,0.017,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV537,Prehistoric,,,-12550,1690,,,0.006,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1879,Prehistoric,,,-12550,1690,,,0.005,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT328,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.008,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41KR504,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.007,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT391,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.014,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41LL354,Prehistoric,,,-12550,1690,,,0.026,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41KE88,Prehistoric,,,-12550,1690,,,0.004,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV972,Historic,Pedernales Point,2999,,,1999,,0.013,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1853,Prehistoric,,,-12550,1690,,,0.003,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT397,Prehistoric,,,-12550,1690,,,0.004,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV698,Historic,Pedernales Point,2999,,,1999,,0.002,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1961,Prehistoric,,,-12550,1690,,,0.005,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41SS113,Historic Period,,,1690,1950,,http://n2t.net/ark:/99152/p07fthdvbjk,0.026,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41KR207,Prehistoric,,,-12550,1690,,,0.007,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41KE86,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.005,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT194,Late Archaic,,,-2050,0650,0750,http://n2t.net/ark:/99152/p0m448vtqnz,0.006,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV2397,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.012,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT215,Prehistoric,,,-12550,1690,,,0.002,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41KR521,Prehistoric,,,-12550,1690,,,0.015,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV536,Prehistoric,,,-12550,1690,,,0.009,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41GL450,Prehistoric,,,-12550,1690,,,0.012,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41SS178,Prehistoric,,,-12550,1690,,,0.005,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1865,Late Archaic II,,,-0599,0600,,http://n2t.net/ark:/99152/p0t35856b5j,0.008,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1909,Prehistoric,,,-12550,1690,,,0.003,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV57,Clear Fork,,,-2650,-2150,,http://n2t.net/ark:/99152/p0qkjhbf8k8,0.003,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41LL517,Prehistoric,,,-12550,1690,,,0.004,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41LL565,Prehistoric,,,-12550,1690,,,0.016,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1851,Archaic,,,-6850,0650,0750,http://n2t.net/ark:/99152/p07fthdxxsh,0.022,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT195,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.011,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1849,Prehistoric,,,-12550,1690,,,0.005,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1852,Paleoindian,,-12550,-11050,-7850,-7050,http://n2t.net/ark:/99152/p0m448vx5q4,0.005,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41HY290,Prehistoric,,,-12550,1690,,,0.001,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41KR504,Prehistoric,,,-12550,1690,,,0.007,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1883,Prehistoric,,,-12550,1690,,,0.005,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41KR508,Prehistoric,,,-12550,1690,,,0.006,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41SS113,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.026,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41KR521,Late Archaic II,,,-0599,0600,,http://n2t.net/ark:/99152/p0t35856b5j,0.015,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41CM157,Prehistoric,,,-12550,1690,,,0.004,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TG630,Late Archaic,,,-2050,0650,0750,http://n2t.net/ark:/99152/p0m448vtqnz,0.009,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV57,Prehistoric,,,-12550,1690,,,0.003,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV2405,Prehistoric,,,-12550,1690,,,0.014,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1851,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.022,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41KM16,Toyah,,1250,1450,1600,1750,http://n2t.net/ark:/99152/p0qkjhbzth5,0.001,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1851,Prehistoric,,,-12550,1690,,,0.022,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41KR629,Prehistoric,,,-12550,1690,,,0.001,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1883,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.005,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1850,Paleoindian,,-12550,-11050,-7850,-7050,http://n2t.net/ark:/99152/p0m448vx5q4,0.021,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT322,Prehistoric,,,-12550,1690,,,0.017,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1850,Archaic,,,-6850,0650,0750,http://n2t.net/ark:/99152/p07fthdxxsh,0.021,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41LL521,Prehistoric,,,-12550,1690,,,0.001,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1375,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.03,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41KR521,Middle Archaic,,,-4050,-2050,,http://n2t.net/ark:/99152/p0m448v3gsp,0.015,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41SS182,Prehistoric,,,-12550,1690,,,0.002,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41SS113,Prehistoric,,,-12550,1690,,,0.026,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41CM157,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.004,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41TV1865,Late Archaic,,,-2050,0650,0750,http://n2t.net/ark:/99152/p0m448vtqnz,0.008,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BT105,Prehistoric,,,-12550,1690,,,0.001,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41BC65,Early Archaic,,,-6850,-4050,,http://n2t.net/ark:/99152/p0m448vxj6h,0.001,"LCRA_AR_22_Annual_Report_of_CRI_For_2012_TAC_6160_2013.txt"
41LL531,,Pedernales Point,2999,,,1999,,0.012,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL549,Early Archaic,Marshall Point,3999,,,1999,,0.013,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL533,,Pedernales Point,2999,,,1999,,0.007,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41CM111,Middle Archaic,,,-4050,-2050,,http://n2t.net/ark:/99152/p0m448v3gsp,0.001,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41TV1661,Prehistoric,,,-12550,1690,,,0.002,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41TV1849,Prehistoric,,,-12550,1690,,,0.002,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41TV950,Prehistoric,,,-12550,1690,,,0.002,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL543,Prehistoric,,,-12550,1690,,,0.009,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL566,Late Archaic,Fairland Point,2999,,,1500,,0.013,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41KM16,Toyah,,1250,1450,1600,1750,http://n2t.net/ark:/99152/p0qkjhbzth5,0.001,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL407,Paleoindian,Pedernales Point,2999,,,1999,,0.013,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL506,,Angostura Point,9999,,,7999,,0.009,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL532,,Darl Point,2499,,,1300,,0.007,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL573,Prehistoric,,,-12550,1690,,,0.005,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL4,Prehistoric,,,-12550,1690,,,0.002,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL542,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.027,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41BT455,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.009,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL566,Late Archaic,Pedernales Point,2999,,,1999,,0.013,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL542,,Marcos Point,2599,,,1800,,0.027,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL528,,Angostura Point,9999,,,7999,,0.011,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41BT418,Prehistoric,,,-12550,1690,,,0.001,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL525,Prehistoric,,,-12550,1690,,,0.006,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL583,Early Archaic,Martindale Point,6999,,,4999,,0.005,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41BT47,Prehistoric,,,-12550,1690,,,0.009,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL571,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.011,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL506,,Castroville Point,2999,,,2499,,0.009,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL560,Historic,,,1700,1950,,http://n2t.net/ark:/99152/p0m448v373x,0.009,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL553,Prehistoric,,,-12550,1690,,,0.005,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41BT491,Paleoindian,Bulverde Point,4999,,,3499,,0.009,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL542,,Pedernales Point,2999,,,1999,,0.027,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL527,,Angostura Point,9999,,,7999,,0.01,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL542,Early Archaic,Martindale Point,6999,,,4999,,0.027,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL58,Archaic,,,-6850,0650,0750,http://n2t.net/ark:/99152/p07fthdxxsh,0.005,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL285,Prehistoric,,,-12550,1690,,,0.006,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
41LL583,Early Archaic,Darl Point,2499,,,1300,,0.005,"LCRA_AR_23_Annual_Report_of_CRI_for_2013_TAC_6443_2014.txt"
